,NAME,GEO_ID,MEDIAN_HOUSEHOLD_INCOME_2010,MEDIAN_RENT_2010,state,county,tract
2005,"Census Tract 889.01, Queens County, New York",36081088901,49030,1392,36,081,088901
2006,"Census Tract 892, Queens County, New York",36081089200,92034,98,36,081,089200
2007,"Census Tract 907, Queens County, New York",36081090700,47604,207,36,081,090700
2008,"Census Tract 916.01, Queens County, New York",36081091601,82996,51,36,081,091601
2009,"Census Tract 916.02, Queens County, New York",36081091602,-666666666,0,36,081,091602
2010,"Census Tract 918, Queens County, New York",36081091800,-666666666,0,36,081,091800
2011,"Census Tract 919, Queens County, New York",36081091900,68592,810,36,081,091900
2012,"Census Tract 922, Queens County, New York",36081092200,106853,116,36,081,092200
2013,"Census Tract 925, Queens County, New York",36081092500,49068,846,36,081,092500
2014,"Census Tract 928, Queens County, New York",36081092800,105000,83,36,081,092800
2015,"Census Tract 929, Queens County, New York",36081092900,76797,1000,36,081,092900
2016,"Census Tract 934.01, Queens County, New York",36081093401,74981,392,36,081,093401
2017,"Census Tract 934.02, Queens County, New York",36081093402,80577,555,36,081,093402
2018,"Census Tract 938, Queens County, New York",36081093800,38275,1444,36,081,093800
2019,"Census Tract 939, Queens County, New York",36081093900,72532,504,36,081,093900
2020,"Census Tract 942.01, Queens County, New York",36081094201,51194,807,36,081,094201
2021,"Census Tract 942.02, Queens County, New York",36081094202,43565,1006,36,081,094202
2022,"Census Tract 942.03, Queens County, New York",36081094203,49115,1150,36,081,094203
2023,"Census Tract 945, Queens County, New York",36081094500,74420,362,36,081,094500
2024,"Census Tract 947, Queens County, New York",36081094700,65775,356,36,081,094700
2025,"Census Tract 954, Queens County, New York",36081095400,49792,747,36,081,095400
2026,"Census Tract 964, Queens County, New York",36081096400,66103,444,36,081,096400
2027,"Census Tract 972.02, Queens County, New York",36081097202,16224,961,36,081,097202
2028,"Census Tract 972.03, Queens County, New York",36081097203,21055,2196,36,081,097203
2029,"Census Tract 972.04, Queens County, New York",36081097204,41018,673,36,081,097204
2030,"Census Tract 973, Queens County, New York",36081097300,90000,124,36,081,097300
2031,"Census Tract 981, Queens County, New York",36081098100,74766,200,36,081,098100
2032,"Census Tract 987, Queens County, New York",36081098700,80757,174,36,081,098700
2033,"Census Tract 991, Queens County, New York",36081099100,84350,398,36,081,099100
2034,"Census Tract 992, Queens County, New York",36081099200,44119,742,36,081,099200
2035,"Census Tract 997.01, Queens County, New York",36081099701,57382,241,36,081,099701
2036,"Census Tract 997.03, Queens County, New York",36081099703,92216,425,36,081,099703
2037,"Census Tract 997.04, Queens County, New York",36081099704,67210,1238,36,081,099704
2038,"Census Tract 997.05, Queens County, New York",36081099705,95795,327,36,081,099705
2039,"Census Tract 998.01, Queens County, New York",36081099801,49768,1850,36,081,099801
2040,"Census Tract 998.02, Queens County, New York",36081099802,19425,2198,36,081,099802
2041,"Census Tract 999, Queens County, New York",36081099900,-666666666,0,36,081,099900
2042,"Census Tract 1008.01, Queens County, New York",36081100801,68581,145,36,081,100801
2043,"Census Tract 1008.02, Queens County, New York",36081100802,54545,1227,36,081,100802
2044,"Census Tract 1010.01, Queens County, New York",36081101001,32500,2408,36,081,101001
2045,"Census Tract 1010.02, Queens County, New York",36081101002,21406,1050,36,081,101002
2046,"Census Tract 1017, Queens County, New York",36081101700,60625,450,36,081,101700
2047,"Census Tract 1029, Queens County, New York",36081102900,73491,483,36,081,102900
2048,"Census Tract 1032.01, Queens County, New York",36081103201,23308,1513,36,081,103201
2049,"Census Tract 1032.02, Queens County, New York",36081103202,48472,1071,36,081,103202
2050,"Census Tract 1033, Queens County, New York",36081103300,77500,406,36,081,103300
2051,"Census Tract 1039, Queens County, New York",36081103900,72368,923,36,081,103900
2052,"Census Tract 1047, Queens County, New York",36081104700,75673,956,36,081,104700
2053,"Census Tract 1059, Queens County, New York",36081105900,73454,233,36,081,105900
2054,"Census Tract 1072.01, Queens County, New York",36081107201,80435,198,36,081,107201
2055,"Census Tract 1072.02, Queens County, New York",36081107202,-666666666,0,36,081,107202
2056,"Census Tract 1085, Queens County, New York",36081108500,88750,240,36,081,108500
2057,"Census Tract 1093, Queens County, New York",36081109300,84583,55,36,081,109300
2058,"Census Tract 1097, Queens County, New York",36081109700,80500,152,36,081,109700
2059,"Census Tract 1099, Queens County, New York",36081109900,51875,290,36,081,109900
2060,"Census Tract 1113, Queens County, New York",36081111300,108917,195,36,081,111300
2061,"Census Tract 1123, Queens County, New York",36081112300,73443,541,36,081,112300
2062,"Census Tract 1129, Queens County, New York",36081112900,75603,264,36,081,112900
2063,"Census Tract 1133, Queens County, New York",36081113300,83000,112,36,081,113300
2064,"Census Tract 1139, Queens County, New York",36081113900,71010,643,36,081,113900
2065,"Census Tract 1141, Queens County, New York",36081114100,95964,30,36,081,114100
2066,"Census Tract 1147, Queens County, New York",36081114700,94188,44,36,081,114700
2067,"Census Tract 1151, Queens County, New York",36081115100,92614,7,36,081,115100
2068,"Census Tract 1155, Queens County, New York",36081115500,67303,377,36,081,115500
2069,"Census Tract 1157, Queens County, New York",36081115700,58050,563,36,081,115700
2070,"Census Tract 1159, Queens County, New York",36081115900,48400,730,36,081,115900
2071,"Census Tract 1161, Queens County, New York",36081116100,41796,1068,36,081,116100
2072,"Census Tract 1163, Queens County, New York",36081116300,38159,2068,36,081,116300
2073,"Census Tract 1167, Queens County, New York",36081116700,59219,362,36,081,116700
2074,"Census Tract 1171, Queens County, New York",36081117100,53404,525,36,081,117100
2075,"Census Tract 1175, Queens County, New York",36081117500,59243,1084,36,081,117500
2076,"Census Tract 1181, Queens County, New York",36081118100,52197,359,36,081,118100
2077,"Census Tract 1185, Queens County, New York",36081118500,57466,464,36,081,118500
2078,"Census Tract 1187, Queens County, New York",36081118700,62656,319,36,081,118700
2079,"Census Tract 1189, Queens County, New York",36081118900,65612,334,36,081,118900
2080,"Census Tract 1191, Queens County, New York",36081119100,51157,580,36,081,119100
2081,"Census Tract 1193, Queens County, New York",36081119300,72836,436,36,081,119300
2082,"Census Tract 1195, Queens County, New York",36081119500,70391,114,36,081,119500
2083,"Census Tract 1199, Queens County, New York",36081119900,44818,167,36,081,119900
2084,"Census Tract 1201, Queens County, New York",36081120100,44815,185,36,081,120100
2085,"Census Tract 1203, Queens County, New York",36081120300,62404,73,36,081,120300
2086,"Census Tract 1205, Queens County, New York",36081120500,32589,546,36,081,120500
2087,"Census Tract 1207, Queens County, New York",36081120700,77500,362,36,081,120700
2088,"Census Tract 1211, Queens County, New York",36081121100,-666666666,0,36,081,121100
2089,"Census Tract 1215, Queens County, New York",36081121500,67000,481,36,081,121500
2090,"Census Tract 1223, Queens County, New York",36081122300,80673,358,36,081,122300
2091,"Census Tract 1227.01, Queens County, New York",36081122701,55664,2268,36,081,122701
2092,"Census Tract 1227.02, Queens County, New York",36081122702,23513,2154,36,081,122702
2093,"Census Tract 1241, Queens County, New York",36081124100,74946,146,36,081,124100
2094,"Census Tract 1247, Queens County, New York",36081124700,80729,126,36,081,124700
2095,"Census Tract 1257, Queens County, New York",36081125700,58333,420,36,081,125700
2096,"Census Tract 1265, Queens County, New York",36081126500,56121,252,36,081,126500
2097,"Census Tract 1267, Queens County, New York",36081126700,95353,47,36,081,126700
2098,"Census Tract 1277, Queens County, New York",36081127700,93106,65,36,081,127700
2099,"Census Tract 1283, Queens County, New York",36081128300,-666666666,0,36,081,128300
2100,"Census Tract 1291.02, Queens County, New York",36081129102,103792,52,36,081,129102
2101,"Census Tract 1291.03, Queens County, New York",36081129103,70805,424,36,081,129103
2102,"Census Tract 1291.04, Queens County, New York",36081129104,76849,342,36,081,129104
2103,"Census Tract 1301, Queens County, New York",36081130100,68705,95,36,081,130100
2104,"Census Tract 1333, Queens County, New York",36081133300,86667,224,36,081,133300
2105,"Census Tract 1339, Queens County, New York",36081133900,86908,3,36,081,133900
2106,"Census Tract 1341, Queens County, New York",36081134100,76125,150,36,081,134100
2107,"Census Tract 1347, Queens County, New York",36081134700,55283,3464,36,081,134700
2108,"Census Tract 1367, Queens County, New York",36081136700,65211,593,36,081,136700
2109,"Census Tract 1377, Queens County, New York",36081137700,67674,1299,36,081,137700
2110,"Census Tract 1385.01, Queens County, New York",36081138501,78611,465,36,081,138501
2111,"Census Tract 1385.02, Queens County, New York",36081138502,-666666666,0,36,081,138502
2112,"Census Tract 1399, Queens County, New York",36081139900,75167,35,36,081,139900
2113,"Census Tract 1403, Queens County, New York",36081140300,58162,190,36,081,140300
2114,"Census Tract 1409.01, Queens County, New York",36081140901,48229,40,36,081,140901
2115,"Census Tract 1409.02, Queens County, New York",36081140902,81495,71,36,081,140902
2116,"Census Tract 1417, Queens County, New York",36081141700,76500,228,36,081,141700
2117,"Census Tract 1429, Queens County, New York",36081142900,71466,235,36,081,142900
2118,"Census Tract 1435, Queens County, New York",36081143500,83523,62,36,081,143500
2119,"Census Tract 1441, Queens County, New York",36081144100,62750,305,36,081,144100
2120,"Census Tract 1447, Queens County, New York",36081144700,56250,446,36,081,144700
2121,"Census Tract 1451.01, Queens County, New York",36081145101,56335,181,36,081,145101
2122,"Census Tract 1451.02, Queens County, New York",36081145102,76852,201,36,081,145102
2123,"Census Tract 1459, Queens County, New York",36081145900,80288,247,36,081,145900
2124,"Census Tract 1463, Queens County, New York",36081146300,69427,656,36,081,146300
2125,"Census Tract 1467, Queens County, New York",36081146700,56781,1058,36,081,146700
2126,"Census Tract 1471, Queens County, New York",36081147100,65958,445,36,081,147100
2127,"Census Tract 1479, Queens County, New York",36081147900,77315,605,36,081,147900
2128,"Census Tract 1483, Queens County, New York",36081148300,112446,140,36,081,148300
2129,"Census Tract 1507.01, Queens County, New York",36081150701,96679,122,36,081,150701
2130,"Census Tract 1507.02, Queens County, New York",36081150702,77778,260,36,081,150702
2131,"Census Tract 1529.01, Queens County, New York",36081152901,73333,638,36,081,152901
2132,"Census Tract 1529.02, Queens County, New York",36081152902,62591,91,36,081,152902
2133,"Census Tract 1551.01, Queens County, New York",36081155101,57104,165,36,081,155101
2134,"Census Tract 1551.02, Queens County, New York",36081155102,73867,1221,36,081,155102
2135,"Census Tract 1567, Queens County, New York",36081156700,83068,188,36,081,156700
2136,"Census Tract 1571.01, Queens County, New York",36081157101,72303,634,36,081,157101
2137,"Census Tract 1571.02, Queens County, New York",36081157102,63351,133,36,081,157102
2138,"Census Tract 1579.01, Queens County, New York",36081157901,81957,293,36,081,157901
2139,"Census Tract 1579.02, Queens County, New York",36081157902,70938,74,36,081,157902
2140,"Census Tract 1579.03, Queens County, New York",36081157903,76705,303,36,081,157903
2141,"Census Tract 1617, Queens County, New York",36081161700,88036,123,36,081,161700
2142,"Census Tract 1621, Queens County, New York",36081162100,68239,741,36,081,162100
2143,"Census Tract 9901, Queens County, New York",36081990100,-666666666,0,36,081,990100
2144,"Census Tract 3, Richmond County, New York",36085000300,46731,558,36,085,000300
2145,"Census Tract 6, Richmond County, New York",36085000600,43712,688,36,085,000600
2146,"Census Tract 7, Richmond County, New York",36085000700,39191,1772,36,085,000700
2147,"Census Tract 8, Richmond County, New York",36085000800,63750,710,36,085,000800
2148,"Census Tract 9, Richmond County, New York",36085000900,56192,317,36,085,000900
2149,"Census Tract 11, Richmond County, New York",36085001100,36624,772,36,085,001100
2150,"Census Tract 17, Richmond County, New York",36085001700,54071,275,36,085,001700
2151,"Census Tract 18, Richmond County, New York",36085001800,51346,122,36,085,001800
2152,"Census Tract 20.01, Richmond County, New York",36085002001,62939,292,36,085,002001
2153,"Census Tract 20.02, Richmond County, New York",36085002002,90000,286,36,085,002002
2154,"Census Tract 21, Richmond County, New York",36085002100,36131,576,36,085,002100
2155,"Census Tract 27, Richmond County, New York",36085002700,36250,273,36,085,002700
2156,"Census Tract 29, Richmond County, New York",36085002900,31924,1154,36,085,002900
2157,"Census Tract 33, Richmond County, New York",36085003300,59556,740,36,085,003300
2158,"Census Tract 36, Richmond County, New York",36085003600,70547,233,36,085,003600
